_id,entity_ids,entity
ObjectID(5444cf5b474d79458e274624),"[ { ""$oid"" : ""5444cf5b474d79458e274623"" } ]","salaah"
ObjectID(5444cf5b474d79458e274627),"[ { ""$oid"" : ""5444cf5b474d79458e274626"" } ]","musa cerantonio"
ObjectID(5444cf5b474d79458e274629),"[ { ""$oid"" : ""5444cf5b474d79458e274628"" } ]","aameen sad"
ObjectID(5444cf5b474d79458e27462c),"[ { ""$oid"" : ""5444cf5b474d79458e27462b"" } ]","rayi"
ObjectID(5444cf5b474d79458e27462e),"[ { ""$oid"" : ""5444cf5b474d79458e27462d"" } ]","belgian"
ObjectID(5444cf5b474d79458e274632),"[ { ""$oid"" : ""5444cf5b474d79458e274631"" } ]","regardless"
ObjectID(5444cf5b474d79458e274638),"[ { ""$oid"" : ""5444cf5b474d79458e274637"" } ]","philipin"
ObjectID(5444cf5b474d79458e27463b),"[ { ""$oid"" : ""5444cf5b474d79458e27463a"" } ]","khost"
ObjectID(5444cf5b474d79458e27463d),"[ { ""$oid"" : ""5444cf5b474d79458e27463c"" } ]","border"
ObjectID(5444cf5b474d79458e27463f),"[ { ""$oid"" : ""5444cf5b474d79458e27463e"" } ]","american humve"
ObjectID(5444cf5c474d79458e274644),"[ { ""$oid"" : ""5444cf5c474d79458e274643"" }, { ""$oid"" : ""5444e21f474d79458e276454"" } ]","abu moham"
ObjectID(5444cf5c474d79458e274647),"[ { ""$oid"" : ""5444cf5c474d79458e274646"" } ]","speech of"
ObjectID(5444cf5c474d79458e274649),"[ { ""$oid"" : ""5444cf5c474d79458e274648"" } ]","place"
ObjectID(5444cf5c474d79458e27464b),"[ { ""$oid"" : ""5444cf5c474d79458e27464a"" } ]","ameer abu hafsa"
ObjectID(5444cf5c474d79458e27464d),"[ { ""$oid"" : ""5444cf5c474d79458e27464c"" } ]","jawlaani"
ObjectID(5444cf5c474d79458e274656),"[ { ""$oid"" : ""5444cf5c474d79458e274655"" } ]","fierc"
ObjectID(5444cf5c474d79458e274658),"[ { ""$oid"" : ""5444cf5c474d79458e274657"" } ]","streets of"
ObjectID(5444cf5c474d79458e27465d),"[ { ""$oid"" : ""5444cf5c474d79458e27465c"" } ]","saqransaar clear"
ObjectID(5444cf5c474d79458e274660),"[ { ""$oid"" : ""5444cf5c474d79458e27465f"" } ]","abdullah azzam brigad"
ObjectID(5444cf5c474d79458e274662),"[ { ""$oid"" : ""5444cf5c474d79458e274661"" } ]","gaza palestin"
ObjectID(5444cf5c474d79458e274665),"[ { ""$oid"" : ""5444cf5c474d79458e274664"" } ]","palestine gaza"
ObjectID(5444cf5c474d79458e274668),"[ { ""$oid"" : ""5444cf5c474d79458e274667"" } ]","sufyanislay"
ObjectID(5444cf5d474d79458e27466b),"[ { ""$oid"" : ""5444cf5d474d79458e27466a"" } ]","abdallah azam brigad"
ObjectID(5444cf5d474d79458e27466d),"[ { ""$oid"" : ""5444cf5d474d79458e27466c"" } ]","saraya yehya ayash"
ObjectID(5444cf5d474d79458e274672),"[ { ""$oid"" : ""5444cf5d474d79458e274671"" } ]","khilafaarch"
ObjectID(5444cf5d474d79458e274677),"[ { ""$oid"" : ""5444cf5d474d79458e274676"" } ]","khilafa"
ObjectID(5444cf5d474d79458e27467d),"[ { ""$oid"" : ""5444cf5d474d79458e27467c"" } ]","shk1234 and knowledge mand"
ObjectID(5444cf5e474d79458e274680),"[ { ""$oid"" : ""5444cf5e474d79458e27467f"" } ]","madina"
ObjectID(5444cf5e474d79458e274684),"[ { ""$oid"" : ""5444cf5e474d79458e274683"" } ]","antiwest99"
ObjectID(5444cf5e474d79458e27468c),"[ { ""$oid"" : ""5444cf5e474d79458e27468b"" } ]","mansurabusayf onli"
ObjectID(5444cf5e474d79458e274695),"[ { ""$oid"" : ""5444cf5e474d79458e274694"" } ]","gazaunderattack"
ObjectID(5444cf5f474d79458e27469c),"[ { ""$oid"" : ""5444cf5f474d79458e27469b"" } ]","ibn ta"
ObjectID(5444cf5f474d79458e27469f),"[ { ""$oid"" : ""5444cf5f474d79458e27469e"" } ]","caucasian"
ObjectID(5444cf5f474d79458e2746a3),"[ { ""$oid"" : ""5444cf5f474d79458e2746a2"" } ]","ummumar21"
ObjectID(5444cf5f474d79458e2746aa),"[ { ""$oid"" : ""5444cf5f474d79458e2746a9"" } ]","hizbullat"
ObjectID(5444cf5f474d79458e2746ae),"[ { ""$oid"" : ""5444cf5f474d79458e2746ad"" } ]","khilaafah"
ObjectID(5444cf5f474d79458e2746b2),"[ { ""$oid"" : ""5444cf5f474d79458e2746b1"" } ]","reason"
ObjectID(5444cf5f474d79458e2746b4),"[ { ""$oid"" : ""5444cf5f474d79458e2746b3"" } ]","accus"
ObjectID(5444cf60474d79458e2746bb),"[ { ""$oid"" : ""5444cf60474d79458e2746ba"" } ]","_abumusa_"
ObjectID(5444cf60474d79458e2746bd),"[ { ""$oid"" : ""5444cf60474d79458e2746bc"" } ]","uthaym"
ObjectID(5444cf60474d79458e2746c0),"[ { ""$oid"" : ""5444cf60474d79458e2746bf"" } ]","islam101 knowledg"
ObjectID(5444cf60474d79458e2746c3),"[ { ""$oid"" : ""5444cf60474d79458e2746c2"" } ]","abujarrahelsham"
ObjectID(5444cf60474d79458e2746d1),"[ { ""$oid"" : ""5444cf60474d79458e2746d0"" } ]","al bukhari"
ObjectID(5444cf60474d79458e2746d5),"[ { ""$oid"" : ""5444cf60474d79458e2746d4"" } ]","syria must read"
ObjectID(5444cf60474d79458e2746d8),"[ { ""$oid"" : ""5444cf60474d79458e2746d7"" } ]","aswj"
ObjectID(5444cf61474d79458e2746dc),"[ { ""$oid"" : ""5444cf61474d79458e2746db"" } ]","hamza_africa"
ObjectID(5444cf61474d79458e2746de),"[ { ""$oid"" : ""5444cf61474d79458e2746dd"" } ]","alshabab"
ObjectID(5444cf61474d79458e2746e5),"[ { ""$oid"" : ""5444cf61474d79458e2746e4"" } ]","bagram"
ObjectID(5444cf61474d79458e2746e7),"[ { ""$oid"" : ""5444cf61474d79458e2746e6"" } ]","us soldi"
ObjectID(5444cf61474d79458e2746ea),"[ { ""$oid"" : ""5444cf61474d79458e2746e9"" } ]","kabul"
ObjectID(5444cf61474d79458e2746ec),"[ { ""$oid"" : ""5444cf61474d79458e2746eb"" } ]","afghanistan khaib"
ObjectID(5444cf61474d79458e2746ef),"[ { ""$oid"" : ""5444cf61474d79458e2746ee"" } ]","amouria"
ObjectID(5444cf61474d79458e2746f5),"[ { ""$oid"" : ""5444cf61474d79458e2746f4"" } ]","brotherjalaal ok"
ObjectID(5444cf61474d79458e2746f8),"[ { ""$oid"" : ""5444cf61474d79458e2746f7"" } ]","ithriya"
ObjectID(5444cf61474d79458e2746fa),"[ { ""$oid"" : ""5444cf61474d79458e2746f9"" } ]","burj"
ObjectID(5444cf62474d79458e27470b),"[ { ""$oid"" : ""5444cf62474d79458e27470a"" } ]","abdujanah that"
ObjectID(5444cf62474d79458e274713),"[ { ""$oid"" : ""5444cf62474d79458e274712"" } ]","gimf congratul"
ObjectID(5444cf62474d79458e274715),"[ { ""$oid"" : ""5444cf62474d79458e274714"" } ]","holy month"
ObjectID(5444cf62474d79458e27471b),"[ { ""$oid"" : ""5444cf62474d79458e27471a"" } ]","abu_7ah7aih"
ObjectID(5444cf62474d79458e27471e),"[ { ""$oid"" : ""5444cf62474d79458e27471d"" } ]","abu hamza"
ObjectID(5444cf62474d79458e274720),"[ { ""$oid"" : ""5444cf62474d79458e27471f"" } ]","abdujanah sh"
ObjectID(5444cf62474d79458e274725),"[ { ""$oid"" : ""5444cf62474d79458e274724"" } ]","irja"
ObjectID(5444cf62474d79458e274727),"[ { ""$oid"" : ""5444cf62474d79458e274726"" } ]","takfeeri fais"
ObjectID(5444cf63474d79458e27472d),"[ { ""$oid"" : ""5444cf63474d79458e27472c"" } ]","sheikh abi"
ObjectID(5444cf63474d79458e274732),"[ { ""$oid"" : ""5444cf63474d79458e274731"" } ]","qalandiya checkpoint"
ObjectID(5444cf63474d79458e274734),"[ { ""$oid"" : ""5444cf63474d79458e274733"" } ]","westbank alaqsa"
ObjectID(5444cf63474d79458e27473b),"[ { ""$oid"" : ""5444cf63474d79458e27473a"" } ]","daeshit"
ObjectID(5444cf63474d79458e27473d),"[ { ""$oid"" : ""5444cf63474d79458e27473c"" } ]","same"
ObjectID(5444cf63474d79458e274743),"[ { ""$oid"" : ""5444cf63474d79458e274742"" } ]","jingis khan"
ObjectID(5444cf63474d79458e274745),"[ { ""$oid"" : ""5444cf63474d79458e274744"" } ]","mon"
ObjectID(5444cf64474d79458e27474a),"[ { ""$oid"" : ""5444cf64474d79458e274749"" } ]","abdozehn"
ObjectID(5444cf64474d79458e27474f),"[ { ""$oid"" : ""5444cf64474d79458e27474e"" } ]","thesiegeofabumariya"
ObjectID(5444cf64474d79458e274754),"[ { ""$oid"" : ""5444cf64474d79458e274753"" } ]","jabhat_al_nusra"
ObjectID(5444cf64474d79458e27475c),"[ { ""$oid"" : ""5444cf64474d79458e27475b"" } ]","abulqaqa"
ObjectID(5444cf64474d79458e274761),"[ { ""$oid"" : ""5444cf64474d79458e274760"" } ]","sheikh abi malik"
ObjectID(5444cf64474d79458e274767),"[ { ""$oid"" : ""5444cf64474d79458e274766"" } ]","jan syria"
ObjectID(5444cf64474d79458e27476a),"[ { ""$oid"" : ""5444cf64474d79458e274769"" } ]","khaleefa"
ObjectID(5444cf64474d79458e27476d),"[ { ""$oid"" : ""5444cf64474d79458e27476c"" } ]","zouabri"
ObjectID(5444cf65474d79458e274773),"[ { ""$oid"" : ""5444cf65474d79458e274772"" } ]","north wazristan"
ObjectID(5444cf65474d79458e274776),"[ { ""$oid"" : ""5444cf65474d79458e274775"" } ]","omayma_jd"
ObjectID(5444cf65474d79458e274778),"[ { ""$oid"" : ""5444cf65474d79458e274777"" } ]","eyalgiladnaftali"
ObjectID(5444cf65474d79458e27477a),"[ { ""$oid"" : ""5444cf65474d79458e274779"" } ]","mohamad"
ObjectID(5444cf65474d79458e27477c),"[ { ""$oid"" : ""5444cf65474d79458e27477b"" } ]","jerusalem"
ObjectID(5444cf65474d79458e274780),"[ { ""$oid"" : ""5444cf65474d79458e27477f"" } ]","simplicity indeed shaykh zawahiri"
ObjectID(5444cf65474d79458e274782),"[ { ""$oid"" : ""5444cf65474d79458e274781"" } ]","faith defeats arrog"
ObjectID(5444cf65474d79458e274786),"[ { ""$oid"" : ""5444cf65474d79458e274785"" } ]","shaykh husayn"
ObjectID(5444cf66474d79458e274790),"[ { ""$oid"" : ""5444cf66474d79458e27478f"" } ]","univers"
ObjectID(5444cf66474d79458e274792),"[ { ""$oid"" : ""5444cf66474d79458e274791"" } ]","shaykh sami"
ObjectID(5444cf66474d79458e27479a),"[ { ""$oid"" : ""5444cf66474d79458e274799"" } ]","khalidabdelrah5 y"
ObjectID(5444cf66474d79458e27479e),"[ { ""$oid"" : ""5444cf66474d79458e27479d"" } ]","allah g"
ObjectID(5444cf66474d79458e2747a1),"[ { ""$oid"" : ""5444cf66474d79458e2747a0"" } ]","abu qatada munafiqeen"
ObjectID(5444cf66474d79458e2747a4),"[ { ""$oid"" : ""5444cf66474d79458e2747a3"" } ]","_iraqiwitness may allah"
ObjectID(5444cf66474d79458e2747a7),"[ { ""$oid"" : ""5444cf66474d79458e2747a6"" } ]","ibnamin_"
ObjectID(5444cf66474d79458e2747ab),"[ { ""$oid"" : ""5444cf66474d79458e2747aa"" } ]","bintabdullah94 wealth"
ObjectID(5444cf66474d79458e2747ae),"[ { ""$oid"" : ""5444cf66474d79458e2747ad"" } ]","tweetsinthem"
ObjectID(5444cf66474d79458e2747b4),"[ { ""$oid"" : ""5444cf66474d79458e2747b3"" } ]","gems of"
ObjectID(5444cf66474d79458e2747b9),"[ { ""$oid"" : ""5444cf66474d79458e2747b8"" } ]","ridvan09479368 sign"
ObjectID(5444cf67474d79458e2747be),"[ { ""$oid"" : ""5444cf67474d79458e2747bd"" } ]","ridvan09479368 no"
ObjectID(5444cf67474d79458e2747c1),"[ { ""$oid"" : ""5444cf67474d79458e2747c0"" } ]","ridvan09479368"
ObjectID(5444cf67474d79458e2747c4),"[ { ""$oid"" : ""5444cf67474d79458e2747c3"" } ]","kufr"
ObjectID(5444cf67474d79458e2747c9),"[ { ""$oid"" : ""5444cf67474d79458e2747c8"" } ]","hhassan140"
ObjectID(5444cf67474d79458e2747cc),"[ { ""$oid"" : ""5444cf67474d79458e2747cb"" } ]","sheikh al maqdisi"
ObjectID(5444cf67474d79458e2747d5),"[ { ""$oid"" : ""5444cf67474d79458e2747d4"" }, { ""$oid"" : ""54454407474d79458e27a404"" } ]","extrem"
ObjectID(5444cf67474d79458e2747d9),"[ { ""$oid"" : ""5444cf67474d79458e2747d8"" } ]","hubri"
ObjectID(5444cf68474d79458e2747e1),"[ { ""$oid"" : ""5444cf68474d79458e2747e0"" } ]","putyourdeen1st"
ObjectID(5444cf68474d79458e2747e3),"[ { ""$oid"" : ""5444cf68474d79458e2747e2"" } ]","magrib"
ObjectID(5444cf68474d79458e2747e5),"[ { ""$oid"" : ""5444cf68474d79458e2747e4"" } ]","london centr"
ObjectID(5444cf68474d79458e2747eb),"[ { ""$oid"" : ""5444cf68474d79458e2747ea"" } ]","nydailynew"
ObjectID(5444cf68474d79458e2747ee),"[ { ""$oid"" : ""5444cf68474d79458e2747ed"" } ]","ogdenadi"
ObjectID(5444cf68474d79458e2747f1),"[ { ""$oid"" : ""5444cf68474d79458e2747f0"" } ]","alarabiya_eng french"
ObjectID(5444cf68474d79458e2747f7),"[ { ""$oid"" : ""5444cf68474d79458e2747f6"" } ]","fact"
ObjectID(5444cf68474d79458e2747fc),"[ { ""$oid"" : ""5444cf68474d79458e2747fb"" } ]","bbcandrewh"
ObjectID(5444cf68474d79458e274800),"[ { ""$oid"" : ""5444cf68474d79458e2747ff"" } ]","christian muslim"
ObjectID(5444cf68474d79458e274807),"[ { ""$oid"" : ""5444cf68474d79458e274806"" } ]","mattyshaun95"
ObjectID(5444cf68474d79458e27480f),"[ { ""$oid"" : ""5444cf68474d79458e27480e"" } ]","munaimsayd1"
ObjectID(5444cf69474d79458e274812),"[ { ""$oid"" : ""5444cf69474d79458e274811"" } ]","sakinahsaladhin"
ObjectID(5444cf69474d79458e274816),"[ { ""$oid"" : ""5444cf69474d79458e274815"" } ]","imbsouthasia"
ObjectID(5444cf69474d79458e274819),"[ { ""$oid"" : ""5444cf69474d79458e274818"" } ]","damn"
ObjectID(5444cf69474d79458e27481c),"[ { ""$oid"" : ""5444cf69474d79458e27481b"" } ]","accept"
ObjectID(5444cf69474d79458e27481f),"[ { ""$oid"" : ""5444cf69474d79458e27481e"" } ]","september11"
ObjectID(5444cf69474d79458e274825),"[ { ""$oid"" : ""5444cf69474d79458e274824"" } ]","kochai_halak"
ObjectID(5444cf69474d79458e274829),"[ { ""$oid"" : ""5444cf69474d79458e274828"" } ]","nevolm"
ObjectID(5444cf69474d79458e274830),"[ { ""$oid"" : ""5444cf69474d79458e27482f"" } ]","abuwaleeduk"
ObjectID(5444cf69474d79458e274833),"[ { ""$oid"" : ""5444cf69474d79458e274832"" } ]","arabgeez"
ObjectID(5444cf69474d79458e274837),"[ { ""$oid"" : ""5444cf69474d79458e274836"" } ]","greatalexcat"
ObjectID(5444cf69474d79458e27483a),"[ { ""$oid"" : ""5444cf69474d79458e274839"" } ]","iman1924_"
ObjectID(5444cf69474d79458e27483d),"[ { ""$oid"" : ""5444cf69474d79458e27483c"" } ]","bandekhuda"
ObjectID(5444cf6a474d79458e274845),"[ { ""$oid"" : ""5444cf6a474d79458e274844"" } ]","bintabdullah94"
ObjectID(5444cf6a474d79458e274847),"[ { ""$oid"" : ""5444cf6a474d79458e274846"" } ]","mosqu"
ObjectID(5444cf6a474d79458e27484a),"[ { ""$oid"" : ""5444cf6a474d79458e274849"" } ]","yeahimmuslim"
ObjectID(5444cf6a474d79458e27484d),"[ { ""$oid"" : ""5444cf6a474d79458e27484c"" } ]","bbcworld"
ObjectID(5444cf6a474d79458e274850),"[ { ""$oid"" : ""5444cf6a474d79458e27484f"" } ]","aburumaysah1403"
ObjectID(5444cf6a474d79458e274854),"[ { ""$oid"" : ""5444cf6a474d79458e274853"" } ]","imamshafie"
ObjectID(5444cf6a474d79458e274856),"[ { ""$oid"" : ""5444cf6a474d79458e274855"" } ]","imaan"
ObjectID(5444cf6a474d79458e27485b),"[ { ""$oid"" : ""5444cf6a474d79458e27485a"" } ]","spain"
ObjectID(5444cf6a474d79458e27485f),"[ { ""$oid"" : ""5444cf6a474d79458e27485e"" } ]","rudol9h"
ObjectID(5444cf6a474d79458e274861),"[ { ""$oid"" : ""5444cf6a474d79458e274860"" } ]","ilford"
ObjectID(5444cf6a474d79458e274864),"[ { ""$oid"" : ""5444cf6a474d79458e274863"" } ]","husainan"
ObjectID(5444cf6a474d79458e274866),"[ { ""$oid"" : ""5444cf6a474d79458e274865"" }, { ""$oid"" : ""5444e1ea474d79458e275ddc"" } ]","happi"
ObjectID(5444cf6a474d79458e274869),"[ { ""$oid"" : ""5444cf6a474d79458e274868"" } ]","dashrose_ muslim"
ObjectID(5444cf6a474d79458e27486d),"[ { ""$oid"" : ""5444cf6a474d79458e27486c"" } ]","abc"
ObjectID(5444cf6a474d79458e27486f),"[ { ""$oid"" : ""5444cf6a474d79458e27486e"" }, { ""$oid"" : ""5444cf74474d79458e274a09"" } ]","gay"
ObjectID(5444cf6a474d79458e274874),"[ { ""$oid"" : ""5444cf6a474d79458e274873"" } ]","laylat"
ObjectID(5444cf6a474d79458e274876),"[ { ""$oid"" : ""5444cf6a474d79458e274875"" } ]","destini"
ObjectID(5444cf6b474d79458e274880),"[ { ""$oid"" : ""5444cf6b474d79458e27487f"" } ]","melanidldbj5 accept islam"
ObjectID(5444cf6b474d79458e274888),"[ { ""$oid"" : ""5444cf6b474d79458e274887"" } ]","aid"
ObjectID(5444cf6b474d79458e27488c),"[ { ""$oid"" : ""5444cf6b474d79458e27488b"" } ]","hijabonita_32"
ObjectID(5444cf6b474d79458e274891),"[ { ""$oid"" : ""5444cf6b474d79458e274890"" } ]","mustafaa_m"
ObjectID(5444cf6b474d79458e274894),"[ { ""$oid"" : ""5444cf6b474d79458e274893"" } ]","brothermuadh"
ObjectID(5444cf6c474d79458e274898),"[ { ""$oid"" : ""5444cf6c474d79458e274897"" } ]","ajel"
ObjectID(5444cf6c474d79458e27489b),"[ { ""$oid"" : ""5444cf6c474d79458e27489a"" } ]","danjoncol"
ObjectID(5444cf6c474d79458e27489f),"[ { ""$oid"" : ""5444cf6c474d79458e27489e"" } ]","help"
ObjectID(5444cf6c474d79458e2748a4),"[ { ""$oid"" : ""5444cf6c474d79458e2748a3"" } ]","mushrik"
ObjectID(5444cf6c474d79458e2748a7),"[ { ""$oid"" : ""5444cf6c474d79458e2748a6"" } ]","well"
ObjectID(5444cf6c474d79458e2748aa),"[ { ""$oid"" : ""5444cf6c474d79458e2748a9"" } ]","drwaheedh"
ObjectID(5444cf6c474d79458e2748ac),"[ { ""$oid"" : ""5444cf6c474d79458e2748ab"" } ]","adduhaane"
ObjectID(5444cf6c474d79458e2748af),"[ { ""$oid"" : ""5444cf6c474d79458e2748ae"" } ]","adilahmed110"
ObjectID(5444cf6c474d79458e2748b2),"[ { ""$oid"" : ""5444cf6c474d79458e2748b1"" } ]","n3m6"
ObjectID(5444cf6c474d79458e2748b5),"[ { ""$oid"" : ""5444cf6c474d79458e2748b4"" } ]","half"
ObjectID(5444cf6c474d79458e2748ba),"[ { ""$oid"" : ""5444cf6c474d79458e2748b9"" } ]","taraweeh"
ObjectID(5444cf6c474d79458e2748bc),"[ { ""$oid"" : ""5444cf6c474d79458e2748bb"" } ]","buraydah"
ObjectID(5444cf6c474d79458e2748c2),"[ { ""$oid"" : ""5444cf6c474d79458e2748c1"" } ]","easi"
ObjectID(5444cf6c474d79458e2748c9),"[ { ""$oid"" : ""5444cf6c474d79458e2748c8"" } ]","illiteraci"
ObjectID(5444cf6c474d79458e2748cc),"[ { ""$oid"" : ""5444cf6c474d79458e2748cb"" } ]","question"
ObjectID(5444cf6c474d79458e2748d3),"[ { ""$oid"" : ""5444cf6c474d79458e2748d2"" } ]","alarabiya_eng may allah"
ObjectID(5444cf6d474d79458e2748dc),"[ { ""$oid"" : ""5444cf6d474d79458e2748db"" } ]","hadeed amin"
ObjectID(5444cf6d474d79458e2748df),"[ { ""$oid"" : ""5444cf6d474d79458e2748de"" } ]","hawwa__"
ObjectID(5444cf6d474d79458e2748e3),"[ { ""$oid"" : ""5444cf6d474d79458e2748e2"" } ]","ibn abd"
ObjectID(5444cf6d474d79458e2748e6),"[ { ""$oid"" : ""5444cf6d474d79458e2748e5"" } ]","kufaar"
ObjectID(5444cf6d474d79458e2748e8),"[ { ""$oid"" : ""5444cf6d474d79458e2748e7"" } ]","munafiqeen buraydah"
ObjectID(5444cf6d474d79458e2748ea),"[ { ""$oid"" : ""5444cf6d474d79458e2748e9"" } ]","abumohammad121"
ObjectID(5444cf6d474d79458e2748ec),"[ { ""$oid"" : ""5444cf6d474d79458e2748eb"" } ]","free_hayla_alqusayr"
ObjectID(5444cf6d474d79458e2748ee),"[ { ""$oid"" : ""5444cf6d474d79458e2748ed"" } ]","free_oum_usama"
ObjectID(5444cf6d474d79458e2748f1),"[ { ""$oid"" : ""5444cf6d474d79458e2748f0"" } ]","thee_ricky_mcd"
ObjectID(5444cf6d474d79458e2748f4),"[ { ""$oid"" : ""5444cf6d474d79458e2748f3"" } ]","anonymous_me3"
ObjectID(5444cf6d474d79458e2748f9),"[ { ""$oid"" : ""5444cf6d474d79458e2748f8"" } ]","bye"
ObjectID(5444cf6d474d79458e2748fb),"[ { ""$oid"" : ""5444cf6d474d79458e2748fa"" } ]","wast"
ObjectID(5444cf6d474d79458e2748fe),"[ { ""$oid"" : ""5444cf6d474d79458e2748fd"" } ]","ian huntley"
ObjectID(5444cf6d474d79458e274900),"[ { ""$oid"" : ""5444cf6d474d79458e2748ff"" } ]","christian"
ObjectID(5444cf6d474d79458e274902),"[ { ""$oid"" : ""5444cf6d474d79458e274901"" } ]","stevie592"
ObjectID(5444cf6e474d79458e274911),"[ { ""$oid"" : ""5444cf6e474d79458e274910"" } ]","itsscreema"
ObjectID(5444cf6e474d79458e274914),"[ { ""$oid"" : ""5444cf6e474d79458e274913"" } ]","ibn_adam95"
ObjectID(5444cf6e474d79458e274918),"[ { ""$oid"" : ""5444cf6e474d79458e274917"" } ]","north sinai"
ObjectID(5444cf6e474d79458e27491b),"[ { ""$oid"" : ""5444cf6e474d79458e27491a"" } ]","kbyrd2"
ObjectID(5444cf6e474d79458e274920),"[ { ""$oid"" : ""5444cf6e474d79458e27491f"" } ]","centuri"
ObjectID(5444cf6e474d79458e274925),"[ { ""$oid"" : ""5444cf6e474d79458e274924"" } ]","morganpenick"
ObjectID(5444cf6e474d79458e274929),"[ { ""$oid"" : ""5444cf6e474d79458e274928"" } ]","france24_en"
ObjectID(5444cf6e474d79458e274931),"[ { ""$oid"" : ""5444cf6e474d79458e274930"" } ]","_axaa"
ObjectID(5444cf6f474d79458e274934),"[ { ""$oid"" : ""5444cf6f474d79458e274933"" } ]","democraci"
ObjectID(5444cf6f474d79458e274937),"[ { ""$oid"" : ""5444cf6f474d79458e274936"" } ]","magic key"
ObjectID(5444cf6f474d79458e274939),"[ { ""$oid"" : ""5444cf6f474d79458e274938"" } ]","khusooj"
ObjectID(5444cf6f474d79458e27493b),"[ { ""$oid"" : ""5444cf6f474d79458e27493a"" } ]","ramad"
ObjectID(5444cf6f474d79458e27493e),"[ { ""$oid"" : ""5444cf6f474d79458e27493d"" } ]","pakistan"
ObjectID(5444cf6f474d79458e274940),"[ { ""$oid"" : ""5444cf6f474d79458e27493f"" } ]","bidah"
ObjectID(5444cf6f474d79458e27494a),"[ { ""$oid"" : ""5444cf6f474d79458e274949"" } ]","behav"
ObjectID(5444cf6f474d79458e27494f),"[ { ""$oid"" : ""5444cf6f474d79458e27494e"" } ]","pitstop1966"
ObjectID(5444cf6f474d79458e274952),"[ { ""$oid"" : ""5444cf6f474d79458e274951"" } ]","abushiddah"
ObjectID(5444cf70474d79458e274956),"[ { ""$oid"" : ""5444cf70474d79458e274955"" } ]","larissa0sg9i3"
ObjectID(5444cf70474d79458e27495d),"[ { ""$oid"" : ""5444cf70474d79458e27495c"" } ]","kalid ibn al wale"
ObjectID(5444cf70474d79458e274961),"[ { ""$oid"" : ""5444cf70474d79458e274960"" } ]","gcse"
ObjectID(5444cf70474d79458e274968),"[ { ""$oid"" : ""5444cf70474d79458e274967"" } ]","abushiddah may allah"
ObjectID(5444cf70474d79458e27496c),"[ { ""$oid"" : ""5444cf70474d79458e27496b"" } ]","ulaama"
ObjectID(5444cf70474d79458e27496e),"[ { ""$oid"" : ""5444cf70474d79458e27496d"" } ]","free_shaykh_maqdisi"
ObjectID(5444cf70474d79458e274971),"[ { ""$oid"" : ""5444cf70474d79458e274970"" } ]","learn english"
ObjectID(5444cf70474d79458e274976),"[ { ""$oid"" : ""5444cf70474d79458e274975"" } ]","_iimii_"
ObjectID(5444cf70474d79458e27497a),"[ { ""$oid"" : ""5444cf70474d79458e274979"" } ]","elalmuwahhid"
ObjectID(5444cf71474d79458e274989),"[ { ""$oid"" : ""5444cf71474d79458e274988"" } ]","tahmid_8"
ObjectID(5444cf71474d79458e274994),"[ { ""$oid"" : ""5444cf71474d79458e274993"" } ]","go"
ObjectID(5444cf71474d79458e27499d),"[ { ""$oid"" : ""5444cf71474d79458e27499c"" } ]","carri"
ObjectID(5444cf71474d79458e2749a2),"[ { ""$oid"" : ""5444cf71474d79458e2749a1"" } ]","_iimii_ allah"
ObjectID(5444cf72474d79458e2749aa),"[ { ""$oid"" : ""5444cf72474d79458e2749a9"" } ]","abc13houston"
ObjectID(5444cf72474d79458e2749ad),"[ { ""$oid"" : ""5444cf72474d79458e2749ac"" } ]","sword"
ObjectID(5444cf72474d79458e2749b0),"[ { ""$oid"" : ""5444cf72474d79458e2749af"" } ]","yuk"
ObjectID(5444cf72474d79458e2749b4),"[ { ""$oid"" : ""5444cf72474d79458e2749b3"" } ]","cageprison"
ObjectID(5444cf72474d79458e2749b7),"[ { ""$oid"" : ""5444cf72474d79458e2749b6"" } ]","israelimo"
ObjectID(5444cf72474d79458e2749b9),"[ { ""$oid"" : ""5444cf72474d79458e2749b8"" } ]","israelmint isra"
ObjectID(5444cf72474d79458e2749c3),"[ { ""$oid"" : ""5444cf72474d79458e2749c2"" } ]","riverhapp"
ObjectID(5444cf72474d79458e2749c6),"[ { ""$oid"" : ""5444cf72474d79458e2749c5"" } ]","gtmo"
ObjectID(5444cf72474d79458e2749cb),"[ { ""$oid"" : ""5444cf72474d79458e2749ca"" } ]","soldier"
ObjectID(5444cf72474d79458e2749d1),"[ { ""$oid"" : ""5444cf72474d79458e2749d0"" } ]","officialmdl"
ObjectID(5444cf73474d79458e2749d8),"[ { ""$oid"" : ""5444cf73474d79458e2749d7"" } ]","britishvictori"
ObjectID(5444cf73474d79458e2749dd),"[ { ""$oid"" : ""5444cf73474d79458e2749dc"" } ]","sukinah_hussain"
ObjectID(5444cf73474d79458e2749e4),"[ { ""$oid"" : ""5444cf73474d79458e2749e3"" } ]","racism"
ObjectID(5444cf74474d79458e2749eb),"[ { ""$oid"" : ""5444cf74474d79458e2749ea"" } ]","telmammauk"
ObjectID(5444cf74474d79458e2749ef),"[ { ""$oid"" : ""5444cf74474d79458e2749ee"" } ]","rigbi"
ObjectID(5444cf74474d79458e2749f1),"[ { ""$oid"" : ""5444cf74474d79458e2749f0"" } ]","tellmammauk"
